date_de_tirage;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;source_donnees
20/06/1998;15;42;10;5;3;7;ancien_format
24/06/1998;25;33;23;43;20;9;ancien_format
27/06/1998;48;9;4;18;2;8;ancien_format
01/07/1998;25;42;35;46;49;7;ancien_format
04/07/1998;33;47;8;20;15;1;ancien_format
08/07/1998;45;7;21;20;14;6;ancien_format
11/07/1998;10;2;1;9;31;9;ancien_format
15/07/1998;9;48;45;43;28;7;ancien_format
18/07/1998;46;41;10;17;30;3;ancien_format
22/07/1998;29;21;10;33;7;1;ancien_format
25/07/1998;24;40;8;27;21;7;ancien_format
29/07/1998;16;31;14;29;28;4;ancien_format
01/08/1998;19;40;14;4;20;4;ancien_format
05/08/1998;41;19;29;8;3;3;ancien_format
08/08/1998;27;16;7;39;29;3;ancien_format
12/08/1998;25;30;47;10;26;2;ancien_format
15/08/1998;39;21;29;28;40;8;ancien_format
19/08/1998;24;49;14;12;47;5;ancien_format
22/08/1998;37;40;49;4;30;7;ancien_format
26/08/1998;43;16;12;15;49;9;ancien_format
29/08/1998;23;31;5;9;20;4;ancien_format
02/09/1998;1;27;29;49;46;3;ancien_format
05/09/1998;16;31;27;30;22;4;ancien_format
09/09/1998;25;36;32;47;26;3;ancien_format
12/09/1998;2;46;18;20;39;6;ancien_format
16/09/1998;10;22;36;26;38;7;ancien_format
19/09/1998;46;48;31;25;38;3;ancien_format
23/09/1998;27;19;40;9;22;3;ancien_format
26/09/1998;32;26;28;10;42;6;ancien_format
30/09/1998;2;45;11;47;36;4;ancien_format
03/10/1998;12;37;36;22;5;9;ancien_format
07/10/1998;16;24;32;26;44;7;ancien_format
10/10/1998;36;37;44;16;41;5;ancien_format
14/10/1998;36;16;15;26;4;3;ancien_format
17/10/1998;35;47;28;30;4;5;ancien_format
21/10/1998;26;15;11;8;47;9;ancien_format
24/10/1998;12;3;27;37;33;8;ancien_format
28/10/1998;18;31;23;36;25;2;ancien_format
31/10/1998;3;1;43;38;9;6;ancien_format
04/11/1998;43;17;46;42;38;9;ancien_format
07/11/1998;15;10;29;25;30;5;ancien_format
11/11/1998;8;42;39;34;24;6;ancien_format
14/11/1998;15;30;33;21;6;9;ancien_format
18/11/1998;5;37;49;17;8;5;ancien_format
21/11/1998;24;19;9;41;1;2;ancien_format
25/11/1998;17;16;4;9;38;2;ancien_format
28/11/1998;35;18;44;24;2;8;ancien_format
02/12/1998;15;24;38;40;21;7;ancien_format
05/12/1998;44;9;5;46;12;9;ancien_format
09/12/1998;16;34;11;24;26;9;ancien_format
12/12/1998;28;6;1;2;4;8;ancien_format
16/12/1998;24;14;21;42;15;2;ancien_format
19/12/1998;48;23;24;31;20;6;ancien_format
23/12/1998;13;16;38;42;46;5;ancien_format
26/12/1998;15;18;30;21;39;5;ancien_format
30/12/1998;15;33;18;23;13;9;ancien_format
02/01/1999;16;27;2;42;32;6;ancien_format
06/01/1999;19;28;33;3;10;3;ancien_format
09/01/1999;25;14;41;35;23;4;ancien_format
13/01/1999;8;22;11;6;49;4;ancien_format
16/01/1999;19;48;34;21;15;1;ancien_format
20/01/1999;34;4;46;36;3;8;ancien_format
23/01/1999;35;4;29;18;1;9;ancien_format
27/01/1999;40;1;38;2;47;5;ancien_format
30/01/1999;19;15;33;16;7;2;ancien_format
03/02/1999;21;45;38;20;15;3;ancien_format
06/02/1999;27;41;6;34;39;7;ancien_format
10/02/1999;12;3;27;11;13;7;ancien_format
13/02/1999;3;10;45;20;27;7;ancien_format
17/02/1999;39;9;36;20;1;5;ancien_format
20/02/1999;39;27;43;16;45;10;ancien_format
24/02/1999;16;12;13;11;29;6;ancien_format
27/02/1999;31;19;36;6;15;5;ancien_format
03/03/1999;38;17;1;35;16;10;ancien_format
06/03/1999;21;26;30;24;44;3;ancien_format
10/03/1999;6;23;33;1;4;7;ancien_format
13/03/1999;38;25;17;34;12;4;ancien_format
17/03/1999;14;36;31;47;23;6;ancien_format
20/03/1999;38;14;13;48;42;8;ancien_format
24/03/1999;31;12;11;41;9;4;ancien_format
27/03/1999;14;17;8;28;19;1;ancien_format
31/03/1999;26;4;39;25;9;9;ancien_format
03/04/1999;18;42;28;13;31;5;ancien_format
07/04/1999;10;17;28;16;9;4;ancien_format
10/04/1999;40;14;30;39;37;9;ancien_format
14/04/1999;29;32;39;23;30;8;ancien_format
17/04/1999;26;37;18;34;28;3;ancien_format
21/04/1999;33;7;12;42;27;7;ancien_format
24/04/1999;16;32;9;13;3;7;ancien_format
28/04/1999;19;9;6;15;24;2;ancien_format
01/05/1999;4;41;29;19;18;4;ancien_format
05/05/1999;30;41;12;28;19;5;ancien_format
08/05/1999;49;24;47;22;23;1;ancien_format
12/05/1999;11;17;45;4;26;1;ancien_format
15/05/1999;40;43;2;27;39;4;ancien_format
19/05/1999;22;32;47;26;37;9;ancien_format
22/05/1999;7;5;20;43;21;2;ancien_format
26/05/1999;38;40;37;1;10;7;ancien_format
29/05/1999;4;48;13;36;47;7;ancien_format
02/06/1999;29;22;38;2;37;7;ancien_format
05/06/1999;6;39;35;17;36;2;ancien_format
09/06/1999;18;9;14;49;12;2;ancien_format
12/06/1999;11;24;49;6;38;6;ancien_format
16/06/1999;46;37;31;36;15;10;ancien_format
19/06/1999;34;20;35;40;30;9;ancien_format
23/06/1999;42;19;10;16;8;4;ancien_format
26/06/1999;46;9;2;22;5;2;ancien_format
30/06/1999;20;26;6;21;34;1;ancien_format
03/07/1999;38;19;32;31;15;5;ancien_format
07/07/1999;27;22;14;24;37;8;ancien_format
10/07/1999;28;6;34;22;20;9;ancien_format
14/07/1999;48;44;42;28;1;7;ancien_format
17/07/1999;7;8;34;38;29;2;ancien_format
21/07/1999;34;20;27;13;5;6;ancien_format
24/07/1999;49;9;15;37;36;3;ancien_format
28/07/1999;47;24;34;48;21;1;ancien_format
31/07/1999;7;18;31;28;10;6;ancien_format
04/08/1999;40;28;22;30;29;10;ancien_format
07/08/1999;31;14;32;7;11;5;ancien_format
11/08/1999;11;31;1;47;32;5;ancien_format
14/08/1999;15;33;35;9;19;1;ancien_format
18/08/1999;17;4;20;44;49;7;ancien_format
21/08/1999;10;1;31;34;14;7;ancien_format
25/08/1999;47;7;20;9;23;3;ancien_format
28/08/1999;7;1;40;5;2;1;ancien_format
01/09/1999;11;18;6;7;28;3;ancien_format
04/09/1999;15;47;41;38;6;10;ancien_format
08/09/1999;33;25;49;31;48;6;ancien_format
11/09/1999;10;24;18;17;4;7;ancien_format
15/09/1999;1;8;42;3;45;5;ancien_format
18/09/1999;12;9;11;35;7;8;ancien_format
22/09/1999;30;37;17;25;46;1;ancien_format
25/09/1999;10;5;11;2;15;9;ancien_format
29/09/1999;30;38;2;12;1;4;ancien_format
02/10/1999;45;12;7;33;23;3;ancien_format
06/10/1999;38;5;39;20;42;8;ancien_format
09/10/1999;49;27;21;34;5;7;ancien_format
13/10/1999;32;35;2;36;44;7;ancien_format
16/10/1999;33;26;42;13;6;2;ancien_format
20/10/1999;7;23;12;38;39;1;ancien_format
23/10/1999;12;28;23;26;49;7;ancien_format
27/10/1999;33;3;31;25;34;8;ancien_format
30/10/1999;2;24;23;6;1;1;ancien_format
03/11/1999;20;24;29;21;15;9;ancien_format
06/11/1999;38;36;7;45;12;7;ancien_format
10/11/1999;33;9;40;23;1;2;ancien_format
13/11/1999;11;35;20;49;23;9;ancien_format
17/11/1999;49;2;19;34;29;2;ancien_format
20/11/1999;19;45;2;25;10;7;ancien_format
24/11/1999;14;30;37;13;49;5;ancien_format
27/11/1999;40;42;6;35;19;1;ancien_format
01/12/1999;49;14;21;4;24;3;ancien_format
04/12/1999;1;19;31;43;4;6;ancien_format
08/12/1999;24;20;12;5;7;6;ancien_format
11/12/1999;28;40;22;2;37;2;ancien_format
15/12/1999;45;43;35;2;12;10;ancien_format
18/12/1999;30;38;39;19;37;1;ancien_format
22/12/1999;8;41;43;33;44;6;ancien_format
25/12/1999;23;8;49;11;47;5;ancien_format
29/12/1999;15;26;19;47;27;6;ancien_format
01/01/2000;35;28;27;39;30;4;ancien_format
05/01/2000;6;47;42;11;3;1;ancien_format
08/01/2000;23;31;36;14;35;8;ancien_format
12/01/2000;25;22;7;4;26;2;ancien_format
15/01/2000;43;8;14;12;7;8;ancien_format
19/01/2000;40;5;1;10;49;6;ancien_format
22/01/2000;18;23;9;4;28;1;ancien_format
26/01/2000;4;22;48;15;11;9;ancien_format
29/01/2000;12;7;32;9;3;10;ancien_format
02/02/2000;9;47;4;7;44;7;ancien_format
05/02/2000;45;21;48;25;33;9;ancien_format
09/02/2000;14;10;49;19;5;2;ancien_format
12/02/2000;31;44;3;9;34;8;ancien_format
16/02/2000;22;33;40;18;23;7;ancien_format
19/02/2000;43;12;8;3;7;7;ancien_format
23/02/2000;37;1;10;5;44;9;ancien_format
26/02/2000;11;33;3;43;9;7;ancien_format
01/03/2000;5;27;7;28;32;6;ancien_format
04/03/2000;16;6;44;4;33;6;ancien_format
08/03/2000;5;33;23;36;27;3;ancien_format
11/03/2000;47;45;26;17;43;4;ancien_format
15/03/2000;36;25;41;39;24;3;ancien_format
18/03/2000;11;15;32;47;24;1;ancien_format
22/03/2000;6;44;28;19;21;9;ancien_format
25/03/2000;7;46;30;37;47;3;ancien_format
29/03/2000;32;12;1;17;26;4;ancien_format
01/04/2000;47;36;32;44;26;9;ancien_format
05/04/2000;42;20;29;43;31;1;ancien_format
08/04/2000;8;4;47;44;6;10;ancien_format
12/04/2000;7;33;15;37;34;8;ancien_format
15/04/2000;41;24;13;22;42;3;ancien_format
19/04/2000;32;19;43;20;34;7;ancien_format
22/04/2000;10;47;4;1;18;7;ancien_format
26/04/2000;9;14;13;33;30;7;ancien_format
29/04/2000;4;30;44;15;34;7;ancien_format
03/05/2000;39;34;35;30;45;5;ancien_format
06/05/2000;11;48;21;26;17;5;ancien_format
10/05/2000;42;46;21;31;2;5;ancien_format
13/05/2000;5;32;13;21;37;3;ancien_format
17/05/2000;5;39;32;49;34;3;ancien_format
20/05/2000;49;31;26;48;13;6;ancien_format
24/05/2000;34;14;6;30;11;8;ancien_format
27/05/2000;10;15;23;40;47;7;ancien_format
31/05/2000;13;41;15;34;46;3;ancien_format
03/06/2000;35;44;49;12;36;2;ancien_format
07/06/2000;39;7;47;10;30;7;ancien_format
10/06/2000;39;42;5;3;33;2;ancien_format
14/06/2000;38;24;39;16;17;7;ancien_format
17/06/2000;48;41;44;29;4;10;ancien_format
21/06/2000;17;47;2;21;33;5;ancien_format
24/06/2000;22;3;38;21;49;3;ancien_format
28/06/2000;22;20;10;4;25;5;ancien_format
01/07/2000;44;24;4;14;38;4;ancien_format
05/07/2000;37;3;24;41;40;10;ancien_format
08/07/2000;19;40;6;46;34;9;ancien_format
12/07/2000;45;41;2;9;12;2;ancien_format
15/07/2000;10;37;22;29;46;4;ancien_format
19/07/2000;25;30;1;44;23;5;ancien_format
22/07/2000;44;36;45;28;37;1;ancien_format
26/07/2000;30;10;27;1;3;4;ancien_format
29/07/2000;23;13;36;17;37;4;ancien_format
02/08/2000;14;28;17;46;34;7;ancien_format
05/08/2000;27;24;5;33;29;5;ancien_format
09/08/2000;8;1;16;26;45;6;ancien_format
12/08/2000;15;43;22;19;23;2;ancien_format
16/08/2000;33;2;28;8;14;5;ancien_format
19/08/2000;2;45;49;22;3;9;ancien_format
23/08/2000;41;44;27;37;29;4;ancien_format
26/08/2000;45;49;30;37;11;2;ancien_format
30/08/2000;10;9;13;19;34;8;ancien_format
02/09/2000;23;19;11;41;40;5;ancien_format
06/09/2000;14;42;4;47;29;8;ancien_format
09/09/2000;14;49;17;16;48;2;ancien_format
13/09/2000;10;26;31;34;41;6;ancien_format
16/09/2000;48;9;7;35;23;5;ancien_format
20/09/2000;35;40;4;33;29;8;ancien_format
23/09/2000;24;34;35;27;42;6;ancien_format
27/09/2000;2;38;22;46;33;6;ancien_format
30/09/2000;37;16;24;32;13;8;ancien_format
04/10/2000;44;30;47;9;11;6;ancien_format
07/10/2000;45;33;24;17;10;2;ancien_format
11/10/2000;24;48;44;12;39;2;ancien_format
14/10/2000;42;36;13;30;5;1;ancien_format
18/10/2000;45;41;34;19;8;5;ancien_format
21/10/2000;29;21;45;20;13;3;ancien_format
25/10/2000;20;29;34;36;16;6;ancien_format
28/10/2000;6;23;7;28;24;7;ancien_format
01/11/2000;15;16;10;23;30;6;ancien_format
04/11/2000;41;16;22;8;24;5;ancien_format
08/11/2000;43;28;20;30;26;4;ancien_format
11/11/2000;27;20;22;2;47;4;ancien_format
15/11/2000;10;31;12;8;48;2;ancien_format
18/11/2000;35;25;39;46;38;4;ancien_format
22/11/2000;22;45;14;46;32;7;ancien_format
25/11/2000;3;31;27;23;49;3;ancien_format
29/11/2000;3;17;15;30;10;8;ancien_format
02/12/2000;15;11;34;23;33;9;ancien_format
06/12/2000;13;2;21;22;18;8;ancien_format
09/12/2000;38;32;18;42;35;5;ancien_format
13/12/2000;7;34;27;47;2;3;ancien_format
16/12/2000;35;41;32;11;33;7;ancien_format
20/12/2000;36;28;21;24;7;6;ancien_format
23/12/2000;35;15;47;49;9;3;ancien_format
27/12/2000;31;26;10;15;37;7;ancien_format
30/12/2000;1;13;6;33;22;8;ancien_format
03/01/2001;30;35;1;44;49;7;ancien_format
06/01/2001;45;29;19;26;9;9;ancien_format
10/01/2001;22;25;19;11;20;3;ancien_format
13/01/2001;3;46;45;28;18;2;ancien_format
17/01/2001;32;43;49;15;36;10;ancien_format
20/01/2001;12;32;16;14;45;4;ancien_format
24/01/2001;20;33;46;17;1;8;ancien_format
27/01/2001;10;2;18;48;42;10;ancien_format
31/01/2001;29;33;43;27;44;7;ancien_format
03/02/2001;15;11;38;9;49;9;ancien_format
07/02/2001;32;16;9;10;34;5;ancien_format
10/02/2001;23;42;20;46;11;9;ancien_format
14/02/2001;46;23;38;48;19;7;ancien_format
17/02/2001;28;11;40;18;48;3;ancien_format
21/02/2001;39;11;12;10;5;7;ancien_format
24/02/2001;49;18;23;31;14;7;ancien_format
28/02/2001;1;25;11;24;41;1;ancien_format
03/03/2001;35;26;46;24;22;6;ancien_format
07/03/2001;26;28;42;9;40;1;ancien_format
10/03/2001;32;14;27;22;12;10;ancien_format
14/03/2001;31;29;4;15;47;7;ancien_format
17/03/2001;39;22;29;3;33;5;ancien_format
21/03/2001;3;13;16;46;23;8;ancien_format
24/03/2001;32;12;7;10;34;9;ancien_format
28/03/2001;14;30;20;46;31;9;ancien_format
31/03/2001;18;8;17;41;21;4;ancien_format
04/04/2001;16;2;43;42;9;10;ancien_format
07/04/2001;11;42;15;34;13;5;ancien_format
11/04/2001;35;9;29;40;38;1;ancien_format
14/04/2001;39;10;43;47;2;10;ancien_format
18/04/2001;20;29;27;48;10;5;ancien_format
21/04/2001;31;43;26;15;6;6;ancien_format
25/04/2001;6;49;10;46;33;3;ancien_format
28/04/2001;34;39;30;8;42;2;ancien_format
02/05/2001;30;41;49;23;24;3;ancien_format
05/05/2001;36;2;12;17;7;5;ancien_format
09/05/2001;12;48;18;23;42;6;ancien_format
12/05/2001;38;43;12;37;22;8;ancien_format
16/05/2001;31;39;42;30;4;6;ancien_format
19/05/2001;8;40;16;46;23;6;ancien_format
23/05/2001;5;49;44;9;13;6;ancien_format
26/05/2001;34;21;35;5;47;3;ancien_format
30/05/2001;14;33;21;3;8;5;ancien_format
02/06/2001;30;32;10;41;8;2;ancien_format
06/06/2001;11;39;2;48;3;1;ancien_format
09/06/2001;5;30;33;21;3;3;ancien_format
13/06/2001;26;31;27;29;43;3;ancien_format
16/06/2001;4;18;20;15;47;9;ancien_format
20/06/2001;27;16;30;36;10;2;ancien_format
23/06/2001;32;27;9;4;22;9;ancien_format
27/06/2001;38;37;45;21;31;7;ancien_format
30/06/2001;16;49;25;20;14;10;ancien_format
04/07/2001;19;36;4;5;23;4;ancien_format
07/07/2001;46;21;44;6;38;8;ancien_format
11/07/2001;29;49;23;16;22;6;ancien_format
14/07/2001;39;31;41;36;22;8;ancien_format
18/07/2001;40;48;17;29;23;6;ancien_format
21/07/2001;37;3;43;47;23;6;ancien_format
25/07/2001;7;44;2;17;15;8;ancien_format
28/07/2001;10;20;39;2;5;3;ancien_format
01/08/2001;4;6;19;13;30;4;ancien_format
04/08/2001;46;23;1;36;15;3;ancien_format
08/08/2001;18;6;27;38;49;7;ancien_format
11/08/2001;27;34;10;37;45;10;ancien_format
15/08/2001;32;3;49;22;29;5;ancien_format
18/08/2001;21;19;24;27;2;10;ancien_format
22/08/2001;18;19;36;13;6;2;ancien_format
25/08/2001;36;34;7;29;31;9;ancien_format
29/08/2001;31;48;23;15;37;10;ancien_format
01/09/2001;2;43;20;27;3;6;ancien_format
05/09/2001;15;7;31;11;27;2;ancien_format
08/09/2001;45;49;44;9;16;6;ancien_format
12/09/2001;46;47;15;30;43;4;ancien_format
15/09/2001;46;37;47;22;6;6;ancien_format
19/09/2001;37;10;31;13;32;10;ancien_format
22/09/2001;39;16;17;37;27;1;ancien_format
26/09/2001;1;26;10;41;30;2;ancien_format
29/09/2001;48;14;23;38;39;5;ancien_format
03/10/2001;5;49;12;22;10;1;ancien_format
06/10/2001;6;20;27;39;4;4;ancien_format
10/10/2001;17;38;1;48;23;8;ancien_format
13/10/2001;37;2;36;28;33;7;ancien_format
17/10/2001;8;17;26;35;44;2;ancien_format
20/10/2001;35;24;3;38;23;1;ancien_format
24/10/2001;34;1;45;39;35;3;ancien_format
27/10/2001;6;2;27;46;10;10;ancien_format
31/10/2001;11;28;32;40;38;5;ancien_format
03/11/2001;8;25;36;12;22;7;ancien_format
07/11/2001;19;32;40;20;37;9;ancien_format
10/11/2001;1;27;18;26;16;5;ancien_format
14/11/2001;6;44;9;45;37;2;ancien_format
17/11/2001;28;36;31;34;7;3;ancien_format
21/11/2001;33;47;16;42;37;6;ancien_format
24/11/2001;24;16;27;1;37;6;ancien_format
28/11/2001;36;25;31;29;32;8;ancien_format
01/12/2001;19;1;25;20;22;10;ancien_format
05/12/2001;35;36;19;28;7;6;ancien_format
08/12/2001;42;17;34;14;48;1;ancien_format
12/12/2001;5;35;44;17;37;4;ancien_format
15/12/2001;16;14;11;40;27;5;ancien_format
19/12/2001;49;20;35;16;47;6;ancien_format
22/12/2001;31;36;38;22;2;5;ancien_format
26/12/2001;40;1;36;41;28;7;ancien_format
29/12/2001;17;40;28;37;44;1;ancien_format
02/01/2002;9;16;34;17;36;4;ancien_format
05/01/2002;3;19;27;16;24;5;ancien_format
09/01/2002;21;10;44;7;5;7;ancien_format
12/01/2002;20;29;31;48;17;5;ancien_format
16/01/2002;35;26;18;14;17;3;ancien_format
19/01/2002;29;1;27;45;17;1;ancien_format
23/01/2002;34;44;4;43;45;4;ancien_format
26/01/2002;18;24;7;41;27;8;ancien_format
30/01/2002;14;10;26;21;19;1;ancien_format
02/02/2002;47;19;4;10;30;5;ancien_format
06/02/2002;2;45;12;43;38;2;ancien_format
09/02/2002;9;7;3;31;4;10;ancien_format
13/02/2002;2;39;23;38;17;4;ancien_format
16/02/2002;35;47;31;42;4;5;ancien_format
20/02/2002;16;2;24;4;45;5;ancien_format
23/02/2002;39;20;11;23;3;8;ancien_format
27/02/2002;18;4;37;42;46;4;ancien_format
02/03/2002;32;29;49;23;45;3;ancien_format
06/03/2002;34;49;9;17;22;1;ancien_format
09/03/2002;8;21;25;48;34;2;ancien_format
13/03/2002;39;18;42;11;8;6;ancien_format
16/03/2002;31;33;26;40;3;8;ancien_format
20/03/2002;43;48;38;14;49;2;ancien_format
23/03/2002;10;8;42;3;46;6;ancien_format
27/03/2002;23;32;19;16;26;8;ancien_format
30/03/2002;10;2;1;4;9;7;ancien_format
03/04/2002;36;24;33;38;15;8;ancien_format
06/04/2002;15;10;2;8;13;9;ancien_format
10/04/2002;27;9;36;22;46;4;ancien_format
13/04/2002;34;15;8;18;22;4;ancien_format
17/04/2002;15;27;6;33;26;5;ancien_format
20/04/2002;33;3;20;41;11;7;ancien_format
24/04/2002;44;13;32;16;49;4;ancien_format
27/04/2002;12;29;2;16;4;9;ancien_format
01/05/2002;11;39;4;34;16;4;ancien_format
04/05/2002;39;31;15;5;34;7;ancien_format
08/05/2002;8;42;44;32;22;8;ancien_format
11/05/2002;14;22;35;46;23;6;ancien_format
15/05/2002;47;36;45;22;39;3;ancien_format
18/05/2002;25;34;1;46;6;5;ancien_format
22/05/2002;39;31;9;36;22;4;ancien_format
25/05/2002;38;31;5;4;20;4;ancien_format
29/05/2002;5;10;8;9;11;1;ancien_format
01/06/2002;46;5;40;1;47;8;ancien_format
05/06/2002;34;12;20;8;13;10;ancien_format
08/06/2002;35;13;26;11;5;6;ancien_format
12/06/2002;35;21;37;27;43;1;ancien_format
15/06/2002;40;42;45;33;28;4;ancien_format
19/06/2002;14;36;13;27;17;9;ancien_format
22/06/2002;25;2;10;26;23;5;ancien_format
26/06/2002;38;25;12;20;43;7;ancien_format
29/06/2002;25;2;44;12;13;1;ancien_format
03/07/2002;40;22;32;13;19;8;ancien_format
06/07/2002;10;29;22;2;35;2;ancien_format
10/07/2002;2;34;16;40;8;1;ancien_format
13/07/2002;13;46;29;43;45;8;ancien_format
17/07/2002;12;7;23;25;32;8;ancien_format
20/07/2002;9;13;47;38;16;3;ancien_format
24/07/2002;19;33;6;18;16;5;ancien_format
27/07/2002;42;45;47;9;18;1;ancien_format
31/07/2002;38;45;31;42;21;2;ancien_format
03/08/2002;21;18;40;31;45;9;ancien_format
07/08/2002;43;32;29;7;19;6;ancien_format
10/08/2002;13;34;11;49;45;9;ancien_format
14/08/2002;7;47;48;26;9;9;ancien_format
17/08/2002;15;26;28;32;30;1;ancien_format
21/08/2002;23;24;39;47;9;2;ancien_format
24/08/2002;1;8;28;34;45;10;ancien_format
28/08/2002;34;27;30;11;5;3;ancien_format
31/08/2002;45;12;14;32;46;5;ancien_format
04/09/2002;26;8;36;40;5;4;ancien_format
07/09/2002;11;20;44;43;22;6;ancien_format
11/09/2002;38;7;47;43;41;5;ancien_format
14/09/2002;4;19;12;23;37;10;ancien_format
18/09/2002;14;22;49;15;12;1;ancien_format
21/09/2002;48;21;25;1;15;3;ancien_format
25/09/2002;36;5;26;20;4;4;ancien_format
28/09/2002;49;19;20;31;9;4;ancien_format
02/10/2002;16;39;21;41;24;5;ancien_format
05/10/2002;48;19;41;34;14;8;ancien_format
09/10/2002;39;38;33;8;42;7;ancien_format
12/10/2002;29;15;20;23;39;6;ancien_format
16/10/2002;33;39;36;14;44;2;ancien_format
19/10/2002;8;3;17;7;18;1;ancien_format
23/10/2002;17;20;36;6;42;4;ancien_format
26/10/2002;47;24;9;19;36;3;ancien_format
30/10/2002;6;42;20;27;1;6;ancien_format
02/11/2002;15;24;44;16;45;9;ancien_format
06/11/2002;46;45;44;3;10;3;ancien_format
09/11/2002;16;14;7;25;21;8;ancien_format
13/11/2002;40;33;12;27;5;5;ancien_format
16/11/2002;26;27;20;8;18;8;ancien_format
20/11/2002;16;41;40;22;13;10;ancien_format
23/11/2002;14;11;43;40;32;5;ancien_format
27/11/2002;5;22;38;1;29;10;ancien_format
30/11/2002;7;30;28;41;15;8;ancien_format
04/12/2002;25;20;12;26;14;9;ancien_format
07/12/2002;25;19;18;24;48;7;ancien_format
11/12/2002;20;31;30;9;4;3;ancien_format
14/12/2002;24;15;11;28;6;2;ancien_format
18/12/2002;24;49;6;9;38;6;ancien_format
21/12/2002;15;23;21;1;13;2;ancien_format
25/12/2002;42;37;19;15;28;5;ancien_format
28/12/2002;13;29;1;31;37;3;ancien_format
01/01/2003;5;18;43;17;10;5;ancien_format
04/01/2003;26;46;47;39;40;9;ancien_format
08/01/2003;11;32;16;42;49;8;ancien_format
11/01/2003;22;13;39;35;6;5;ancien_format
15/01/2003;10;36;37;3;15;1;ancien_format
18/01/2003;49;14;29;4;15;9;ancien_format
22/01/2003;45;26;29;49;1;8;ancien_format
25/01/2003;38;8;42;47;1;7;ancien_format
29/01/2003;19;32;40;30;35;9;ancien_format
01/02/2003;15;46;42;34;8;7;ancien_format
05/02/2003;26;30;27;35;47;5;ancien_format
08/02/2003;45;39;34;28;48;6;ancien_format
12/02/2003;1;2;39;24;20;1;ancien_format
15/02/2003;12;48;22;18;19;1;ancien_format
19/02/2003;1;35;32;8;33;6;ancien_format
22/02/2003;27;18;11;6;2;6;ancien_format
26/02/2003;42;6;19;34;16;6;ancien_format
01/03/2003;11;47;13;40;45;6;ancien_format
05/03/2003;21;12;17;37;27;8;ancien_format
08/03/2003;9;14;11;17;30;10;ancien_format
12/03/2003;35;21;42;36;3;4;ancien_format
15/03/2003;46;6;14;4;31;9;ancien_format
19/03/2003;48;23;34;2;21;6;ancien_format
22/03/2003;7;8;34;41;19;6;ancien_format
26/03/2003;15;10;5;29;48;8;ancien_format
29/03/2003;45;27;32;48;33;6;ancien_format
02/04/2003;27;24;19;41;5;10;ancien_format
05/04/2003;18;37;25;47;17;2;ancien_format
09/04/2003;41;15;37;24;46;9;ancien_format
12/04/2003;34;17;13;41;40;1;ancien_format
16/04/2003;42;15;49;6;4;2;ancien_format
19/04/2003;1;9;23;5;31;7;ancien_format
23/04/2003;40;30;34;29;26;7;ancien_format
26/04/2003;38;24;48;14;13;8;ancien_format
30/04/2003;9;5;47;6;16;1;ancien_format
03/05/2003;15;25;3;7;40;10;ancien_format
07/05/2003;40;49;34;9;23;5;ancien_format
10/05/2003;44;30;1;12;10;2;ancien_format
14/05/2003;41;47;10;2;48;8;ancien_format
17/05/2003;42;27;39;47;11;4;ancien_format
21/05/2003;24;8;45;17;27;4;ancien_format
24/05/2003;37;23;42;47;10;7;ancien_format
28/05/2003;4;15;19;35;3;9;ancien_format
31/05/2003;17;39;22;41;9;3;ancien_format
04/06/2003;3;30;18;34;38;3;ancien_format
07/06/2003;23;16;12;6;37;3;ancien_format
11/06/2003;38;18;28;14;10;4;ancien_format
14/06/2003;2;46;28;49;35;10;ancien_format
18/06/2003;15;46;28;33;23;7;ancien_format
21/06/2003;46;26;36;31;29;4;ancien_format
25/06/2003;48;34;45;42;7;4;ancien_format
28/06/2003;7;24;12;25;15;2;ancien_format
02/07/2003;34;10;36;35;18;8;ancien_format
05/07/2003;21;8;47;13;16;10;ancien_format
09/07/2003;18;4;30;17;21;5;ancien_format
12/07/2003;10;20;1;24;23;10;ancien_format
16/07/2003;10;3;26;23;27;8;ancien_format
19/07/2003;37;35;39;44;10;4;ancien_format
23/07/2003;33;11;41;15;14;5;ancien_format
26/07/2003;35;33;38;25;47;1;ancien_format
30/07/2003;10;15;20;1;7;10;ancien_format
